supermarket,category,name,description,price,reference_price,reference_unit,insert_date
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_gel_de_bano_sal_y_espuma_de_bano,LA TOJA gel de baño  Aloe vera botella 800 ml,,2.99,3.74,€/l.,2020-11-21 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Barritas artesana pipas Velarte 90 g.,90 G.,0.94,11.75,kg,2020-11-26 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_preparados,Fideos orientales Pollo al curry Yatekomo Gallina Blanca 75 g.,75 G.,0.82,10.93,kg,2020-12-12 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_cuidado_de_manos_y_pies_soluciones_durezas,Crema pies ultra-hidratante Neutrogena pack de 2 unidades de 100 ml.,Pack 2x100 Ml.,12.7,6.35,100 ml,2020-10-14 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_frutos_secos,Snack de pistacho inflado ecológico Air Nuts sin gluten y sin aceite de palma doy pack 50 g.,50 G.,1.98,39.6,kg,2020-12-15 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Tostaditas con arándanos Bimbo 100 g.,,1.5,15.0,kg,2021-01-13 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_panaderia_tradicional,Picos integrales con aceite de oliva y ajonjolí Carrefour 240 g,240 G,1.15,4.79,kg,2020-11-26 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_la_cocina_de_carrefour_sushi_del_dia,Maki california salmón y aguacate  Sushi Daily 6 piezas,,5.75,5.75,ud,2020-12-20 01:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_blanco,Protos Verdejo Blanco 2019,,6.5,6.5,ud,2021-01-19 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_aguas_y_zumos_zumos_refrigerados,Zumo de naranja Don Simón  premium exprimido sin pulpa botella 1 l.,1 L.,1.94,1.94,l,2020-11-06 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_accesorios_manualidades,Pinzas de madera de colores 35mm 10 uds,10 Ud.,0.9,0.09,ud,2020-10-24 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_tradicionales,Albóndigas a la jardinera Carretilla 300 g.,300 G.,2.95,9.83,kg,2020-10-26 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_frutas_desecadas,Coco rallado Carrefour tarrina 175 g,,1.95,11.14,kg,2021-01-07 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_accesorios_limpieza_fregonas,SWIFFER mopa atrapa polvo en seco recambio caja 20 uds,,3.99,0.2,€/ud.,2020-11-08 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,mascotas_accesorios_accesorios,BIOZOO ratón juguete para gatos 3 uds,,1.79,1.79,€/ud.,2020-10-19 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_tradicionales,Lentejas con verduras Litoral 430 g.,,1.66,3.86,kg,2021-01-13 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_menaje_jarras_y_filtros_de_agua,Filtro de agua MAXTRA+ Pack 5+1,6 Ud.,28.0,5.6,ud,2020-10-13 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_gulas_surimi_elaborados,Pack ahorro finas del mar 2 x 200 g,400 G,2.69,6.72,kg,2020-11-10 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,pizzas_y_platos_preparados_platos_preparados_frios,Gazpacho fresco Hacendado,Botella,2.5,2.5,L,2020-11-27 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_vino_tinto,Vino tinto D.O Ribera del Duero Abadía Mantrús reserva,Botella,5.4,7.2,L,2020-10-17 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_celulosa_papel_higienico,SCOTTEX papel higiénico original paquete 16 uds,,3.99,0.25,€/ud.,2020-11-03 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_todos_los_vinos,Vino D.O. Mancha tinto tempranillo Viña Lobón 75 cl.,,1.15,1.15,ud,2021-01-12 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_aves_y_pollo,Cuartos traseros de pollo,Bandeja,2.2,2.75,kg,2020-11-11 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_accesorios_limpieza_fregonas,LIMPIAMAS fregona ecológica abanico bolsa 1 ud,,6.99,6.99,€/ud.,2020-12-15 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_con_denominacion_origen,Queso camembert Caprice Des Dieux 200 g,Pieza De,4.15,20.75,kg,2020-11-04 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,verduras_y_legumbres,LITORAL fabada asturiana lata 865 gr,,3.45,3.99,€/Kg.,2020-08-16 04:00:00
ADCA3FE6444F01A88B191BBCD4249311,frescos_carne_y_aves_cerdo,Chuleta de lomo bandeja 600 gr,,2.89,4.82,€/Kg.,2020-11-21 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,maquillaje_labios,Pintalabios mate Deliplus 20,,4.5,4.5,ud,2020-12-25 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_higiene_intima_protege_slip,Protegeslip Flexi Confort Carefree 40 ud.,40 Ud.,2.5,0.06,ud,2020-12-10 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_galletas_desayuno,CUETARA galletas campurrianas caja 800 gr,,2.49,3.11,€/Kg.,2020-12-28 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_sangria_y_tinto_de_verano,Tinto de verano limón sin alcohol Don Simón lata 33 cl.,33 Cl.,0.61,1.85,l,2020-11-22 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_pastas,Tallarines Carrefour 1 kg.,,0.73,0.73,kg,2021-01-07 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_isotonicas,Bebida Isotónica Carrefour Blue botella 50 cl.,50 Cl.,0.42,0.84,l,2020-07-23 16:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_utensilios_de_limpieza_bayetas_microfibra_atrapapolvo,Bayetas Multiusos Microfibras BALLERINA Collection 3 ud,3 Ud,4.7,1.57,ud,2020-12-12 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_menaje_menaje_desechable,Platos Cartón CARREFOUR 23 cm 50 ud,500 Ud.,2.95,0.06,ud,2020-10-22 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,Turrón crema de almendras sin azúcar añadido El Lobo sin gluten y sin lactosa 200 g.,200 G.,4.75,23.75,kg,2020-12-14 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_todas_las_cervezas,Cerveza Cruzcampo Pilsen pack de 28 latas de 33 cl.,,12.75,1.38,l,2020-12-25 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_aceitunas_y_encurtidos_encurtidos,DIA pepinillo agridulce frasco 360 gr,,1.55,4.31,€/Kg.,2020-09-18 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_siropes_aromas_y_decoracion,Azúcar glas a la vainilla  Vahiné 125 g.,,3.9,31.2,kg,2021-01-06 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_perfume_y_colonia,Eau de toilette hombre Limite Action Water,Frasco,5.9,5.9,100 ml,2020-08-04 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_alcoholes_y_licores_licor_sin_alcohol,MIKANOFF vodka botella 70 cl,,4.79,6.84,€/l.,2020-10-10 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_galletas_maria,DIA galleta maría dorada paquete 4 x 200 gr,,0.95,1.19,€/Kg.,2020-11-06 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,lacteos_y_huevos_yogures_bifidus_desnatado,DANONE ACTIVIA bífidus con muesli 0% M.G pack 4 unidades 120 gr,,2.29,4.77,€/Kg.,2020-08-25 04:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_refrescos_te,NESTEA refresco de té al limón sin azúcar botella 1.5 lt,,1.65,1.1,€/l.,2020-11-10 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cuidado_y_proteccion_corporal_piel,Regenerador noche Active Age anti-edad Nivea 50 ml.,50 Ml.,12.55,25.1,100 ml,2020-11-09 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,zumos_melocoton_y_pina,Néctar de melocotón Hacendado sin azúcares añadidos,Pack-6,1.08,0.9,L,2020-08-27 04:00:00
433463D95980C252B92C204E3655BB81,bebidas_sidra_cider,Sidra Strongbow British Dry lata 50 cl.,,2.1,4.77,l,2021-01-22 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_congelado,Filetes de boquerón en tempura Hacendado ultracongelado,Paquete,2.95,7.38,kg,2020-07-27 17:36:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_yogures_desnatados,Yogur desnatado natural edulcorado sin azúcar añadido Danone Vitalinea pack de 8 unidades de 120 g.,Pack 8x120 G.,2.0,2.08,kg,2020-10-19 14:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,huevos_leche_y_mantequilla_leche_y_bebidas_vegetales,Batido sabor fresa Hacendado,Pack-6,1.09,0.91,L,2021-01-24 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_vino_rosado,Vino rosado Alicia en el país de las uvas suave y goloso,Botella,1.7,2.27,L,2020-09-16 04:00:00
ADCA3FE6444F01A88B191BBCD4249311,congelados_y_helados_helados_tarrinas,DIA helado sabor vainilla barqueta 500 gr,,1.35,2.7,€/Kg.,2020-11-01 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fruta_y_verdura_fruta,Uva blanca con semillas,Granel,216.81,2.19,kg,2020-09-22 04:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_pequeno_accesorio,Pegamentos en Barra Priitt Stick,,7.9,3.95,ud,2020-07-28 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,maquillaje_ojos,Perfilador de ojos Beauty Eyes Deliplus 303 azul,,2.9,2.9,ud,2020-10-19 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,maquillaje_labios,Brillo de labios Galactic metal Deliplus 03 cobre,,3.5,3.5,ud,2020-09-05 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,frescos_verdura_y_hortalizas_hierbas_aromaticas,Cilantro 20 gr,,0.99,49.5,€/Kg.,2020-09-14 04:47:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,Mantecados de Estepa De Nuestra Tierra 600 g.,600 G.,4.95,8.25,kg,2020-12-15 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,aperitivos_frutos_secos_y_fruta_desecada,Pipas calabaza natural Hacendado,Paquete,1.65,11.0,kg,2020-10-14 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_sidra_sin_alcohol,Sidra El Gaitero sin alcohol etiqueta verde 75 cl.,75 Cl.,2.05,2.73,l,2020-12-13 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,platos_preparados_tortillas_tortillas,DIA tortilla de patatas fresca con cebolla envase 600 gr,,1.85,3.08,€/Kg.,2020-08-19 04:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_pescado_y_marisco,Zamburiñas en salsa de vieira con aceite de oliva Cabo de Peñas 111 g.,111 G.,2.6,40.0,kg,2020-12-13 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cereales_y_barritas,Barritas sustitutivas sabor toffe biManán Línea 222 g.,222 G.,4.8,25.81,kg,2020-11-13 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_rubia,Cerveza Budweiser Lager pack de 6 botellas de 25 cl.,Pack 6x25 Cl.,3.6,2.4,l,2020-11-19 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,agua_y_refrescos_refresco_de_naranja_y_de_limon,Refresco lima limón Hacendado fresh gas,Pack-6,1.62,0.82,L,2021-01-08 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_botiquin_apositos_y_gasas,Tiras adhesivas Frozen Hansaplast 20 ud.,,3.05,0.15,ud,2021-01-24 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_todos_los_quesos,Queso tierno en lonchas Carrefour 200 g.,,1.51,7.55,kg,2020-12-26 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_especias_y_sazonadores,Molinillo sazonador 5 pimientas Carrefour 40 g.,,1.28,32.0,kg,2021-01-07 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,panaderia_y_pasteleria_pan_de_horno,Pan bolo de carral rebanado,,1.35,2.7,kg,2021-01-07 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pulpo_calamar_y_sepia,Sepia 500 g aprox,,4.87,9.75,kg,2021-01-09 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_aceitunas_y_encurtidos,Aceitunas verdes manzanilla sin hueso Jolca pack de 3 bolsas de 50 g. ,Pack 3x50 G.,1.43,9.53,kg,2020-11-21 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_frutas,Uva pelada y sin semillas Golden pack de 3 unidades de 120 g.,,2.59,6.64,kg,2020-12-26 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_lacteos_batidos_y_horchatas,Batido de cacao Carrefour sin gluten pack de 6 briks de 200 ml.,,0.99,0.83,l,2021-01-21 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_cocina_vitroceramicas_e_induccion,Limpiador de vitrocerámica en crema Vitroclen 450 ml.,450 Ml.,4.9,10.89,l,2020-11-14 19:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_curado,Queso curado de oveja en aceite de oliva Vegasotuelamos tarro de 400 g,,7.75,7.75,ud,2021-01-08 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_del_cabello_champu,REVLON champú anticaspa formula ZP11 cabellos normales bote 400 ml,,4.39,10.97,€/l.,2020-12-20 01:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_especias_y_sazonadores,Sazonador para pollo Carmencita 75 g.,75 G.,1.56,20.8,kg,2020-10-24 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_tinto,Vino D.O. Ribera del Duero tinto colección barricas 9 meses PradoRey 75 cl.,75 Cl.,9.9,9.9,ud,2020-11-17 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,productos_sin_gluten_productos_sin_gluten_productos_sin_gluten,GALLO pluma SIN GLUTEN paquete 500 gr,,1.79,3.58,€/Kg.,2020-10-05 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_caramelos_y_chicles_caramelos_blandos_y_golosinas,HARIBO Favoritos golosinas pica bolsa 250 gr,,1.95,7.8,€/Kg.,2020-11-30 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,maquillaje_ojos,Máscara de pestañas volumen 4 dimensiones Deliplus negro,,3.65,40.56,100 ml,2021-01-27 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,congelados_y_helados_verdura_y_fruta_menestras_y_ensaladillas,FINDUS ensaladilla bolsa 750 gr,,2.99,3.99,€/Kg.,2020-12-17 10:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Tostaditas con arándanos Bimbo 100 g.,,1.61,16.1,kg,2021-01-19 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_pan_pan_fresco,Barra de pan peregrina 250 gr,,0.69,2.76,€/Kg.,2020-12-27 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_bifidus,Yogur bífidus con frutos del bosque Danone Activia pack de 4 unidades de 120 g.,Pack 4x120 G.,2.09,4.35,kg,2020-10-12 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_huevos_huevos_frescos,Huevos M Carrefour 30 ud.,Blister 30 Ud.,2.99,1.2,docena,2020-10-27 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_gel_de_bano_gel_de_bano,LIDA jabón 100 % natural de aloe vera con glicerina bote 600 ml,,3.99,6.65,€/l.,2020-11-15 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_bazar_herramientas,Brocha para perfilar especial tratamiento madera 15,,2.9,2.9,ud,2020-12-28 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,conservas_caldos_y_cremas_conservas_de_verdura_y_frutas,Guisantes extra Hacendado,Pack-3,1.3,3.61,kg,2020-10-02 00:01:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_todas_las_cervezas,Cerveza El Águila sin filtrar lata 33 cl.,33 Cl.,0.68,2.06,l,2020-11-14 19:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_higiene_intima_toallitas_y_geles_intimos,Toallitas íntimas con Aloe Carefree 20 ud.,20 Ud.,2.85,,,2020-07-18 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_del_cabello_coloracion_cabello,Coloración permanente 1 negro Deliplus 0% amoníaco,Caja,3.9,3.9,ud,2020-10-31 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_tartas_y_churros,Tarta infantil Minions Hacendado congelada,,7.5,10.0,kg,2020-11-16 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_embutido_curado,Lomo Hacendado,Pieza,5.7,14.25,kg,2020-10-23 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_depilacion_y_afeitado_maquinillas_y_recambios,Maquina de afeitar desechable Blue II Gillette 15 ud.,15 Ud.,7.45,0.5,ud,2020-10-24 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,panaderia_y_pasteleria_pan_de_molde_y_otras_especialidades,Tortillas de maíz sin gluten Old El Paso,Paquete,1.95,9.38,kg,2020-12-26 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_carne,Salchichas Bockwurst Meica 250 g.,250 G.,4.19,16.76,kg,2020-11-18 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_aceitunas_y_encurtidos_aceitunas_rellenas,DIA aceitunas aliñadas receta del campo frasco 180 gr,,1.49,7.84,€/Kg.,2020-11-18 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_helados_tarrinas,Helado de chocolate deluxe Double Magnum 440 ml.,440 Ml.,5.6,18.06,kg,2020-10-21 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,postres_y_yogures_gelatina_y_otros_postres,Copa de avellana Hacendado,Pack-2,1.0,2.86,kg,2020-12-25 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_rosado,Vino espumoso rosado Marina Espumante D.O. Alicante 75 cl.,,4.9,4.9,ud,2021-01-25 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,postres_y_yogures_yogures_y_postres_infantiles,Yogur líquido infantil de pera Go-Lácteo +6 meses,Caja,2.2,6.11,kg,2020-09-15 04:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_corporal_anticeluliticos,BONTE gel anticelulítico tubo 200 ml,,4.25,21.25,€/l.,2020-12-08 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_fresco,Dorada abierta en libro sin cabeza y sin espina,Pieza,3.45,6.5,kg,2020-11-26 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_otros_postres,Cuajada Danone sin gluten pack de 2 unidades de 135 g.,Pack 2x135 G.,1.0,3.7,kg,2020-10-09 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_legumbres,Alubia adzuki categoría extra Legumbres Guillermo 500 g.,500 G.,5.7,11.4,kg,2020-11-23 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_carniceria_piezas_enteras_sin_corte,Chuletero centro s/cabeza de cerdo limpio y pulido pieza entera sin corte 6 Kg aprox,Pieza De 6000.0 G. Aprox,32.4,5.4,kg,2020-11-12 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_marisco,Berberechos,Malla,5.7,11.4,kg,2020-09-22 14:00:00
433463D95980C252B92C204E3655BB81,el_mercado_quesos_tierno,Queso con piña Castello 125 g,,2.2,17.6,kg,2021-01-01 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_cuidado_de_la_ropa_detergentes,Detergente en cápsulas Carrefour Expert 50 ud.,50 Cápsulas,8.75,0.18,ud,2020-11-04 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,postres_y_yogures_yogures_naturales_y_sabores,Yogur sabor fresa Danone,Pack-4,1.09,2.27,kg,2020-08-01 16:00:00
433463D95980C252B92C204E3655BB81,mascotas_pajaros_pienso_para_pajaros,Barritas para aves de frutas y miel SanDimas 90 g.,,1.75,1.75,ud,2021-01-18 12:00:00
433463D95980C252B92C204E3655BB81,mascotas_gatos_pienso_para_gatos,Purina Felix Comida Húmeda para Gato Fantastic Gelatina Selecciones Favoritas 12x100g,,5.95,4.96,kg,2020-12-25 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_cerdo,Sesos de cerdo,Bandeja,1.8,13.85,kg,2020-08-24 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cereales_y_barritas,"Snack brownie Vitalday Gullón pack 5 unidades de 40,5 g.","202,5 G.",1.69,8.37,kg,2020-10-26 13:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_arroz_y_pasta,Arroz con pollo asado Hacendado ultracongelado,Paquete,1.75,2.92,kg,2020-09-29 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_del_cabello_peines_y_accesorios,Pinza cabello peluquería Deliplus,Paquete,1.9,0.32,ud,2020-10-21 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_en_bandeja,Huevas cocidas de merluzas Embumar,Paquete,2.15,10.75,kg,2020-08-02 16:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_bano_limpiajuntas,Blanqueador de juntas Carrefour 250 ml.,250 Ml.,1.85,7.4,l,2020-11-04 01:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,huevos_leche_y_mantequilla_leche_y_bebidas_vegetales,Leche desnatada calcio Hacendado,Pack-6,4.2,0.7,L,2020-12-02 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pulpo_calamar_y_sepia,Sepia limpia congelada Carrefour 350 g,,6.5,18.57,kg,2020-12-11 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_utensilios_de_limpieza_estropajos,Estropajo Salvauñas Antibacterias VILEDA 3 ud  - Verde,3 Ud,2.3,1.15,ud,2020-10-08 12:01:00
433463D95980C252B92C204E3655BB81,bebidas_alcoholes_todos_los_alcoholes,Whisky Tullamore Dew irlandés 70 cl.,70 Cl.,15.75,22.5,l,2020-12-02 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_higiene_intima,Compresa con alas normal Evax cotton like,Paquete,2.2,0.14,ud,2021-01-17 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_gel_de_bano_sal_y_espuma_de_bano,BABYSMILE esponja natural bebe bolsa 1 unidad,,2.86,2.86,€/ud.,2020-10-07 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_la_cocina_de_carrefour_sushi_del_dia,Ocean mix Sushi Daily 8 ud,8 Pzas.,11.95,11.95,ud,2020-11-04 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_depilacion_y_afeitado_maquinillas_y_recambios,Cargador para afeitar Gillette Mach3 6 ud.,6 Ud.,19.8,3.3,ud,2020-12-10 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Colines Andrés 185,185,0.63,3.41,kg,2020-10-28 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cereales_y_galletas_galletas,Galletas mini Chips Ahoy,Caja,1.45,9.06,kg,2021-01-10 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_alcoholes_vermouth,Vermut Martini rojo 1 l.,,7.8,7.8,l,2021-01-10 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_aceites_y_vinagres,"Aceite de oliva suave 0,4º Carrefour garrafa 5 l.",,10.45,2.09,l,2021-01-13 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_vino_tinto,Vino tinto D.O Rioja Comportillo crianza,Botella,2.9,3.87,L,2020-09-19 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_facial_hidratantes_y_nutritivas,PONDS Institute crema facial hidronutritiva piel normal a seca tarro 50 ml,,6.75,135.0,€/l.,2020-12-14 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_internacional_cocina_mejicana,OLD EL PASO sazonador para fajitas sobre 30 gr,,1.29,43.0,€/Kg.,2020-11-22 12:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_cuidado_e_higiene_facial_bio_en_cuidado_e_higiene_facial,Mascarilla facial de té verde ecológica Chobs 25 ml.,25 Ml.,4.2,16.8,100 ml,2020-12-04 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,charcuteria_y_quesos_queso_untable_y_fresco,Queso fresco Burgos sin lactosa Hacendado,Pack-4,1.55,6.2,kg,2020-12-01 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_preparados,Rollitos primavera congelados Carrefour 225 g.,,1.67,7.42,kg,2020-12-23 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,azucar_caramelos_y_chocolate_chicles_y_caramelos,Caramelos nata Dolis 0% azúcares,Paquete,0.95,10.56,kg,2020-12-25 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_toda_la_casa_insecticidas,Antipolillas bolsitas perfumadas lavanda Carrefour pack de 24 ud.,,1.24,0.05,ud,2021-01-22 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_pan_de_molde_tostado_y_picos,Pan de molde con corteza Carrefour 820 g.,,0.95,1.16,kg,2021-01-24 00:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_bano_e_higiene_corporal_perfumeria_para_regalar,"Estuche Nike On Fiere Man: Colonia 150 ml, After Shave 75 ml y Shower Gel 75 ml",,9.5,9.5,ud,2020-12-26 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,azucar_caramelos_y_chocolate_chocolate,Crema al cacao y leche con avellanas Nocilla,Tarro,4.88,6.83,kg,2020-08-04 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fruta_y_verdura_lechuga_y_ensalada_preparada,Ensalada ensatún,Bol,2.4,9.6,kg,2020-10-21 00:00:00
